GEOID10,POP_2010,POP_WHITE,POP_BLACK,POP_NATV,POP_ASN,POP_ISLND,POP_OTHER,POP_MULTI,NOT_HISP,NH_WHITE,NH_BLACK,NH_NATV,NH_ASN,NH_ISLND,NH_OTHER,NH_MULTI,HISP,H_WHITE,H_BLACK,H_NATV,H_ASN,H_ISLND,H_OTHER,H_MULTI
250092046004,1040,868,36,5,13,0,71,47,893,832,24,1,13,0,5,18,147,36,12,4,0,0,66,29
250092046005,902,826,20,0,15,4,16,21,838,790,16,0,15,0,1,16,64,36,4,0,0,4,15,5
250092047011,785,703,24,0,39,0,11,8,762,692,23,0,39,0,0,8,23,11,1,0,0,0,11,0
250092047012,1530,1067,130,13,60,1,180,79,1146,941,93,7,60,1,7,37,384,126,37,6,0,0,173,42
250092047013,3467,2629,258,24,90,2,314,150,2784,2425,199,7,90,2,1,60,683,204,59,17,0,0,313,90
250092047021,861,683,22,2,41,0,77,36,731,638,20,1,41,0,12,19,130,45,2,1,0,0,65,17
250092047022,2903,2303,186,8,248,0,81,77,2673,2194,169,5,248,0,8,49,230,109,17,3,0,0,73,28
250092047023,1040,887,22,6,23,0,78,24,893,848,9,3,23,0,4,6,147,39,13,3,0,0,74,18
250092047024,862,747,43,1,15,0,43,13,783,711,42,1,15,0,4,10,79,36,1,0,0,0,39,3
250092051001,1192,995,51,1,45,0,64,36,1094,973,49,0,45,0,2,25,98,22,2,1,0,0,62,11
250092051002,1077,760,72,0,52,1,137,55,823,675,62,0,48,1,8,29,254,85,10,0,4,0,129,26
250092051003,919,641,115,0,36,0,101,26,754,596,105,0,36,0,8,9,165,45,10,0,0,0,93,17
250092051004,1527,1360,62,0,30,1,31,43,1477,1341,62,0,30,1,5,38,50,19,0,0,0,0,26,5
250092051005,637,524,54,0,20,0,31,8,564,502,36,0,20,0,0,6,73,22,18,0,0,0,31,2
250092052001,806,647,48,0,10,0,66,35,686,612,41,0,10,0,2,21,120,35,7,0,0,0,64,14
250092052002,714,578,36,0,25,0,50,25,609,541,28,0,25,0,0,15,105,37,8,0,0,0,50,10
250092052003,1510,777,167,6,143,0,349,68,981,670,127,4,139,0,8,33,529,107,40,2,4,0,341,35
250092052004,1435,880,210,2,96,0,197,50,996,691,182,2,96,0,3,22,439,189,28,0,0,0,194,28
250092052005,854,646,85,3,37,1,44,38,732,601,78,1,32,0,2,18,122,45,7,2,5,1,42,20
250092053001,1586,1384,66,2,20,0,55,59,1453,1328,66,2,20,0,4,33,133,56,0,0,0,0,51,26
250092053002,909,746,46,0,27,0,57,33,778,697,37,0,27,0,0,17,131,49,9,0,0,0,57,16
250092053003,926,858,12,0,24,0,12,20,877,824,12,0,24,0,5,12,49,34,0,0,0,0,7,8
250092053004,1069,875,69,5,30,0,74,16,963,848,66,5,30,0,4,10,106,27,3,0,0,0,70,6
250092054001,1948,1801,28,4,55,1,30,29,1885,1767,23,4,55,1,13,22,63,34,5,0,0,0,17,7
250092054002,1584,1482,33,0,18,0,22,29,1535,1459,29,0,18,0,1,28,49,23,4,0,0,0,21,1
250092054003,1516,1355,53,7,35,1,26,39,1451,1324,46,4,34,1,5,37,65,31,7,3,1,0,21,2
250092055001,2054,1333,213,21,84,7,273,123,1383,1066,179,0,84,4,3,47,671,267,34,21,0,3,270,76
250092055002,2552,1064,363,31,233,3,711,147,1298,672,331,7,229,0,11,48,1254,392,32,24,4,3,700,99
250092056001,1258,594,181,1,112,0,258,112,741,471,125,0,110,0,0,35,517,123,56,1,2,0,258,77
250092056002,723,474,130,3,17,0,74,25,591,437,113,1,17,0,2,21,132,37,17,2,0,0,72,4
250092056003,1320,889,218,8,30,0,106,69,1108,840,196,7,28,0,4,33,212,49,22,1,2,0,102,36
250092056004,580,491,30,2,12,0,25,20,526,464,29,2,12,0,5,14,54,27,1,0,0,0,20,6
250092057001,768,646,39,1,23,0,42,17,686,616,38,1,23,0,0,8,82,30,1,0,0,0,42,9
250092057002,937,770,57,0,47,0,45,18,817,719,43,0,45,0,0,10,120,51,14,0,2,0,45,8
250092057003,1072,674,122,5,89,0,123,59,778,555,94,4,89,0,5,31,294,119,28,1,0,0,118,28
250092057004,835,571,61,5,47,0,117,34,615,498,53,0,47,0,6,11,220,73,8,5,0,0,111,23
250092057005,1038,757,89,9,99,0,59,25,836,647,69,9,99,0,1,11,202,110,20,0,0,0,58,14
250092058001,1044,507,138,12,91,5,252,39,600,383,103,1,88,0,8,17,444,124,35,11,3,5,244,22
250092058002,1089,445,106,11,250,0,224,53,609,263,67,0,250,0,3,26,480,182,39,11,0,0,221,27
250092058003,1179,615,174,5,113,1,179,92,805,491,141,0,111,0,10,52,374,124,33,5,2,1,169,40
250092059001,1743,976,209,32,98,5,348,75,1047,754,159,0,95,0,6,33,696,222,50,32,3,5,342,42
250092059002,1262,685,163,9,105,0,248,52,818,539,131,2,105,0,15,26,444,146,32,7,0,0,233,26
250092059003,1345,855,157,10,108,0,149,66,1029,732,138,3,108,0,9,39,316,123,19,7,0,0,140,27
250092060001,1443,552,314,34,105,0,350,88,726,344,250,2,105,0,4,21,717,208,64,32,0,0,346,67
250092060002,1916,628,307,16,178,0,660,127,825,349,248,1,176,0,13,38,1091,279,59,15,2,0,647,89
250092061001,1793,686,408,27,177,1,386,108,953,413,320,7,177,1,4,31,840,273,88,20,0,0,382,77
250092061002,2051,787,308,15,313,9,472,147,997,373,249,6,313,9,6,41,1054,414,59,9,0,0,466,106
250092062001,1128,489,163,16,66,0,338,56,501,258,142,2,65,0,6,28,627,231,21,14,1,0,332,28
250092062002,2267,934,409,22,225,0,529,148,1074,462,332,5,223,0,8,44,1193,472,77,17,2,0,521,104
250092062003,1859,643,287,15,213,0,515,186,847,330,238,1,211,0,9,58,1012,313,49,14,2,0,506,128
250092063001,712,355,80,15,67,0,152,43,470,303,68,3,67,0,1,28,242,52,12,12,0,0,151,15
250092063002,991,322,251,9,60,0,266,83,510,209,194,2,60,0,6,39,481,113,57,7,0,0,260,44
250092063003,1030,399,184,1,109,1,249,87,566,266,157,0,109,0,6,28,464,133,27,1,0,1,243,59
250092063004,1040,487,190,7,90,2,212,52,688,396,165,1,87,2,7,30,352,91,25,6,3,0,205,22
250092064001,1018,359,211,6,112,0,242,88,605,277,168,4,111,0,6,39,413,82,43,2,1,0,236,49
250092064002,1847,1450,120,0,76,4,165,32,1514,1309,106,0,72,3,5,19,333,141,14,0,4,1,160,13
250092064003,1042,625,158,11,47,0,158,43,718,523,123,3,47,0,1,21,324,102,35,8,0,0,157,22
250092064004,1342,807,191,1,47,0,228,68,881,655,143,1,46,0,10,26,461,152,48,0,1,0,218,42
250092065001,943,527,133,5,27,1,189,61,582,414,98,1,27,0,2,40,361,113,35,4,0,1,187,21
250092065002,1267,453,239,8,51,1,445,70,558,275,190,5,48,0,9,31,709,178,49,3,3,1,436,39
250092065003,1148,349,276,5,160,0,267,91,642,208,230,1,157,0,10,36,506,141,46,4,3,0,257,55
250092066001,884,573,86,23,59,2,105,36,681,520,77,9,59,2,0,14,203,53,9,14,0,0,105,22
250092066002,740,595,42,9,40,0,34,20,637,549,34,1,35,0,2,16,103,46,8,8,5,0,32,4
250092066003,1034,707,81,0,51,0,138,57,794,648,67,0,51,0,4,24,240,59,14,0,0,0,134,33
250092066004,1585,831,243,21,140,0,243,107,1103,679,213,5,140,0,7,59,482,152,30,16,0,0,236,48
250092067001,1470,681,237,19,51,2,388,92,809,491,203,7,50,1,7,50,661,190,34,12,1,1,381,42
250092067002,746,651,43,1,4,1,12,34,682,626,36,1,4,0,0,15,64,25,7,0,0,1,12,19
250092067003,682,442,88,2,23,0,87,40,515,397,79,0,23,0,5,11,167,45,9,2,0,0,82,29
250092067004,1182,751,186,1,32,0,144,68,860,645,145,0,31,0,8,31,322,106,41,1,1,0,136,37
250092068001,1754,597,301,38,125,0,566,127,771,365,205,10,124,0,21,46,983,232,96,28,1,0,545,81
250092068002,1792,913,326,26,74,1,348,104,1069,679,260,8,71,1,2,48,723,234,66,18,3,0,346,56
250092069001,641,521,47,4,4,0,54,11,539,489,39,4,4,0,0,3,102,32,8,0,0,0,54,8
250092069002,1910,1038,380,17,66,1,299,109,1341,876,315,6,63,0,18,63,569,162,65,11,3,1,281,46
250092069003,1414,809,272,11,42,2,209,69,1045,732,237,5,40,0,10,21,369,77,35,6,2,2,199,48
250092070001,963,644,127,8,31,4,126,23,722,568,106,6,31,4,1,6,241,76,21,2,0,0,125,17
250092070002,1235,444,299,18,85,0,312,77,598,224,251,2,85,0,0,36,637,220,48,16,0,0,312,41
250092071001,1446,444,218,20,227,17,439,81,693,242,188,3,225,1,10,24,753,202,30,17,2,16,429,57
250092071002,992,303,112,1,206,7,308,55,534,170,95,0,205,5,20,39,458,133,17,1,1,2,288,16
250092071003,1075,373,132,9,250,0,258,53,616,236,106,0,245,0,10,19,459,137,26,9,5,0,248,34
250092072001,1212,432,138,13,283,0,262,84,741,294,113,3,283,0,4,44,471,138,25,10,0,0,258,40
250092072002,1727,763,296,10,115,0,470,73,964,579,246,4,111,0,7,17,763,184,50,6,4,0,463,56
250092081011,956,902,14,1,15,0,19,5,920,885,14,1,15,0,0,5,36,17,0,0,0,0,19,0
250092081012,1710,1562,34,7,39,0,25,43,1599,1487,34,1,37,0,9,31,111,75,0,6,2,0,16,12
250092081013,1086,985,31,2,29,0,12,27,1043,958,28,2,29,0,0,26,43,27,3,0,0,0,12,1
250092081014,1372,1274,23,0,38,0,20,17,1316,1246,23,0,38,0,2,7,56,28,0,0,0,0,18,10
250092081021,752,637,36,0,38,2,17,22,698,613,32,0,38,0,0,15,54,24,4,0,0,2,17,7
250092081022,872,768,28,1,14,0,20,41,803,736,24,1,14,0,4,24,69,32,4,0,0,0,16,17
250092081023,790,739,9,0,31,0,2,9,758,711,8,0,31,0,0,8,32,28,1,0,0,0,2,1
250092081024,829,723,17,1,45,1,27,15,773,695,17,0,45,1,6,9,56,28,0,1,0,0,21,6
250092082001,1228,1140,35,4,12,0,17,20,1187,1124,34,2,12,0,3,12,41,16,1,2,0,0,14,8
250092082002,843,808,6,0,3,0,18,8,819,799,5,0,3,0,5,7,24,9,1,0,0,0,13,1
250092082003,1872,1754,28,2,28,0,38,22,1830,1735,28,1,28,0,21,17,42,19,0,1,0,0,17,5
250092082004,1319,1193,36,1,42,0,23,24,1267,1162,34,0,42,0,13,16,52,31,2,1,0,0,10,8
250092083001,1152,1062,14,0,57,0,3,16,1131,1044,13,0,57,0,3,14,21,18,1,0,0,0,0,2
250092083002,2268,2125,34,10,19,0,51,29,2148,2055,34,10,19,0,5,25,120,70,0,0,0,0,46,4
250092083003,1257,1175,29,5,13,0,30,5,1210,1141,29,5,13,0,17,5,47,34,0,0,0,0,13,0
250092083004,2577,2413,36,2,76,0,28,22,2505,2359,35,2,76,0,16,17,72,54,1,0,0,0,12,5
250092084001,935,902,3,0,22,0,6,2,921,895,3,0,22,0,0,1,14,7,0,0,0,0,6,1
250092084002,1632,1545,21,0,32,0,8,26,1588,1512,17,0,31,0,4,24,44,33,4,0,1,0,4,2
250092084003,1245,1105,36,2,79,0,8,15,1217,1089,35,2,79,0,3,9,28,16,1,0,0,0,5,6
250092084004,1933,1667,82,1,80,0,58,45,1829,1614,78,1,79,0,21,36,104,53,4,0,1,0,37,9
250092091001,1335,1261,6,0,50,0,5,13,1315,1246,6,0,50,0,5,8,20,15,0,0,0,0,0,5
250092091002,617,566,8,0,35,0,2,6,605,556,8,0,35,0,0,6,12,10,0,0,0,0,2,0
250092091003,1503,1440,6,2,39,0,3,13,1474,1415,4,2,39,0,2,12,29,25,2,0,0,0,1,1
250092091004,1102,1058,2,0,27,0,5,10,1089,1047,2,0,27,0,3,10,13,11,0,0,0,0,2,0
250092091005,1531,1383,16,0,90,0,14,28,1482,1355,13,0,90,0,7,17,49,28,3,0,0,0,7,11
250092092001,1214,1175,2,0,23,0,2,12,1199,1163,2,0,23,0,0,11,15,12,0,0,0,0,2,1
250092092002,1354,1304,5,0,28,0,11,6,1346,1300,5,0,28,0,7,6,8,4,0,0,0,0,4,0
250092092003,1395,1326,1,2,50,0,3,13,1374,1309,1,2,50,0,2,10,21,17,0,0,0,0,1,3
250092092004,1545,1473,12,1,37,0,7,15,1510,1447,7,1,37,0,4,14,35,26,5,0,0,0,3,1
250092101001,2639,2498,16,4,69,0,25,27,2582,2466,13,4,69,0,6,24,57,32,3,0,0,0,19,3
250092101002,1440,1385,15,1,27,0,6,6,1402,1358,10,1,27,0,1,5,38,27,5,0,0,0,5,1
250092101003,1506,1475,10,0,16,0,2,3,1479,1452,10,0,16,0,0,1,27,23,0,0,0,0,2,2
250092101004,1363,1313,4,0,21,0,15,10,1333,1298,4,0,21,0,1,9,30,15,0,0,0,0,14,1
250092102001,1399,1312,23,3,28,0,23,10,1354,1290,22,3,28,0,1,10,45,22,1,0,0,0,22,0
250092102002,1827,1733,30,5,35,0,5,19,1801,1710,30,5,35,0,3,18,26,23,0,0,0,0,2,1
250092102003,2158,2093,12,2,22,0,8,21,2126,2071,12,0,20,0,4,19,32,22,0,2,2,0,4,2
250092103001,1640,1289,154,5,94,1,54,43,1527,1246,143,1,93,1,15,28,113,43,11,4,1,0,39,15
250092103002,4536,4331,36,4,100,2,37,26,4455,4282,36,2,97,2,12,24,81,49,0,2,3,0,25,2
250092103003,2934,2713,73,10,76,0,29,33,2790,2618,64,2,70,0,8,28,144,95,9,8,6,0,21,5
250092104001,1582,1404,63,1,69,0,22,23,1519,1369,53,0,68,0,11,18,63,35,10,1,1,0,11,5
250092104002,1092,929,58,5,18,0,48,34,986,884,45,3,18,0,23,13,106,45,13,2,0,0,25,21
250092104003,2450,2249,44,0,36,2,76,43,2316,2193,31,0,35,2,22,33,134,56,13,0,1,0,54,10
250092104004,1699,1608,17,2,41,0,16,15,1666,1590,17,2,41,0,9,7,33,18,0,0,0,0,7,8
250092105001,1107,1024,26,0,24,0,17,16,1052,989,21,0,23,0,8,11,55,35,5,0,1,0,9,5
250092105002,2563,2418,53,2,51,0,11,28,2511,2382,52,2,51,0,1,23,52,36,1,0,0,0,10,5
250092105003,1392,1322,20,2,10,0,24,14,1329,1296,11,0,10,0,2,10,63,26,9,2,0,0,22,4
250092105004,1376,1320,21,3,11,0,12,9,1341,1303,20,2,11,0,0,5,35,17,1,1,0,0,12,4
250092106001,1586,1384,49,6,6,0,105,36,1403,1319,32,6,6,0,17,23,183,65,17,0,0,0,88,13
250092106002,692,650,10,1,11,0,5,15,680,642,10,1,10,0,3,14,12,8,0,0,1,0,2,1
250092106003,1194,1009,46,3,9,0,99,28,1033,978,28,0,9,0,5,13,161,31,18,3,0,0,94,15
250056517002,1140,720,156,11,11,1,155,86,979,644,148,11,11,1,91,73,161,76,8,0,0,0,64,13
250056518001,1037,765,94,10,21,0,96,51,953,728,87,10,21,0,59,48,84,37,7,0,0,0,37,3
250056518002,708,414,78,25,10,1,98,82,513,354,58,8,10,0,32,51,195,60,20,17,0,1,66,31
250056519001,683,315,86,9,4,0,181,88,440,221,70,5,4,0,83,57,243,94,16,4,0,0,98,31
250056519002,1259,431,176,15,12,1,450,174,869,278,144,13,12,1,279,142,390,153,32,2,0,0,171,32
250056520001,629,456,57,5,2,0,81,28,588,439,52,5,2,0,64,26,41,17,5,0,0,0,17,2
250056520002,887,501,90,8,6,4,170,108,782,463,86,3,6,0,123,101,105,38,4,5,0,4,47,7
250056520003,1160,884,60,16,2,0,124,74,977,818,46,9,1,0,44,59,183,66,14,7,1,0,80,15
250056521001,698,558,46,5,6,0,41,42,675,545,46,5,6,0,34,39,23,13,0,0,0,0,7,3
250056521002,838,685,50,1,4,0,47,51,784,658,44,1,4,0,27,50,54,27,6,0,0,0,20,1
250056521003,1279,1018,53,7,11,0,102,88,1132,957,39,6,11,0,44,75,147,61,14,1,0,0,58,13
250056522001,1089,943,39,5,6,0,44,52,1039,916,37,3,6,0,30,47,50,27,2,2,0,0,14,5
250056522002,979,878,22,4,10,0,39,26,950,865,21,4,10,0,26,24,29,13,1,0,0,0,13,2
250056522003,768,692,31,4,3,0,17,21,743,674,28,3,3,0,15,20,25,18,3,1,0,0,2,1
250056523001,1018,890,24,1,2,0,60,41,919,839,21,1,2,0,17,39,99,51,3,0,0,0,43,2
250056523002,1044,705,87,5,6,0,160,81,796,613,65,5,6,0,54,53,248,92,22,0,0,0,106,28
250056523003,808,719,17,12,1,0,30,29,754,690,14,0,1,0,23,26,54,29,3,12,0,0,7,3
250056524001,1392,1119,60,10,13,0,130,60,1129,1004,55,4,13,0,15,38,263,115,5,6,0,0,115,22
250056524002,1272,1091,52,1,13,0,69,46,1159,1042,32,1,13,0,30,41,113,49,20,0,0,0,39,5
250056525001,1179,872,74,19,0,1,160,53,997,796,62,9,0,0,94,36,182,76,12,10,0,1,66,17
250056525002,1410,1017,61,13,28,1,231,59,1008,841,45,2,27,0,61,32,402,176,16,11,1,1,170,27
250056526001,1295,896,81,22,6,0,163,127,818,671,45,1,4,0,30,67,477,225,36,21,2,0,133,60
250056526002,1548,869,158,82,0,10,344,85,806,606,89,18,0,0,60,33,742,263,69,64,0,10,284,52
250056527001,888,572,58,6,10,0,178,64,524,368,46,0,10,0,45,55,364,204,12,6,0,0,133,9
250056527002,1070,764,59,18,5,0,151,73,760,611,49,8,5,0,40,47,310,153,10,10,0,0,111,26
250056527003,1027,824,38,3,0,0,104,58,890,766,31,2,0,0,45,46,137,58,7,1,0,0,59,12
250056527004,777,529,53,3,0,0,138,54,495,405,39,2,0,0,20,29,282,124,14,1,0,0,118,25
250056528001,1153,1073,13,3,6,0,34,24,1111,1051,13,2,6,0,15,24,42,22,0,1,0,0,19,0
250056528002,1113,1013,21,1,0,0,39,39,1059,987,19,1,0,0,21,31,54,26,2,0,0,0,18,8
250056528003,1011,917,16,0,6,0,41,31,936,869,15,0,6,0,18,28,75,48,1,0,0,0,23,3
250056531011,1059,988,4,4,36,0,16,11,1043,977,4,4,36,0,11,11,16,11,0,0,0,0,5,0
250056531012,1363,1287,10,0,34,1,13,18,1344,1272,10,0,34,1,9,18,19,15,0,0,0,0,4,0
250056531013,2760,2457,76,3,84,2,46,92,2673,2395,73,3,84,2,30,86,87,62,3,0,0,0,16,6
250056531014,1482,1399,6,2,42,0,16,17,1458,1382,6,2,40,0,14,14,24,17,0,0,2,0,2,3
250056531021,2204,2117,15,0,12,0,15,45,2169,2100,10,0,11,0,8,40,35,17,5,0,1,0,7,5
250056531022,3177,2688,282,13,70,1,73,50,2946,2523,275,11,68,1,26,42,231,165,7,2,2,0,47,8
250056532031,1251,1173,7,2,4,0,28,37,1231,1163,6,2,4,0,20,36,20,10,1,0,0,0,8,1
250056532032,1458,1318,29,3,27,0,50,31,1436,1312,28,1,27,0,42,26,22,6,1,2,0,0,8,5
250056532033,1472,1385,12,8,30,0,21,16,1452,1374,12,2,30,0,20,14,20,11,0,6,0,0,1,2
250056532034,824,782,3,3,12,0,18,6,811,771,3,3,12,0,16,6,13,11,0,0,0,0,2,0
250056532041,3214,2953,41,3,114,0,40,63,3168,2920,36,3,114,0,35,60,46,33,5,0,0,0,5,3
250056533011,1442,1373,6,2,20,0,18,23,1410,1354,6,1,20,0,6,23,32,19,0,1,0,0,12,0
250056533012,552,536,4,0,3,0,7,2,543,527,4,0,3,0,7,2,9,9,0,0,0,0,0,0
250056533013,1300,1223,19,1,23,0,13,21,1288,1214,19,1,23,0,11,20,12,9,0,0,0,0,2,1
250056533014,799,773,0,2,12,0,0,12,781,757,0,2,10,0,0,12,18,16,0,0,2,0,0,0
250056533015,964,939,9,0,2,0,5,9,956,933,9,0,2,0,4,8,8,6,0,0,0,0,1,1
250056533041,1110,1057,4,6,13,0,8,22,1105,1054,4,5,13,0,7,22,5,3,0,1,0,0,1,0
250056533042,2095,2041,6,2,10,0,12,24,2071,2024,3,1,10,0,11,22,24,17,3,1,0,0,1,2
250056541001,1795,1750,12,3,3,0,11,16,1776,1735,12,3,3,0,8,15,19,15,0,0,0,0,3,1
250056541002,627,598,3,0,6,0,10,10,621,593,3,0,6,0,9,10,6,5,0,0,0,0,1,0
250056541003,1792,1758,10,1,5,0,11,7,1769,1738,9,1,5,0,11,5,23,20,1,0,0,0,0,2
250056541004,2702,2645,10,3,11,0,14,19,2678,2623,10,3,11,0,12,19,24,22,0,0,0,0,2,0
250056542001,859,836,3,0,2,0,5,13,843,823,3,0,2,0,5,10,16,13,0,0,0,0,0,3
250056542002,1221,1168,4,4,4,0,15,26,1211,1163,4,4,4,0,13,23,10,5,0,0,0,0,2,3
250056542003,1307,1256,7,5,0,0,12,27,1286,1244,7,5,0,0,5,25,21,12,0,0,0,0,7,2
250056551001,1402,1332,14,0,5,5,23,23,1389,1324,14,0,5,5,18,23,13,8,0,0,0,0,5,0
250056551002,2238,2115,27,5,29,0,28,34,2213,2098,27,3,29,0,25,31,25,17,0,2,0,0,3,3
250056551003,585,560,4,1,8,0,9,3,571,550,4,1,8,0,5,3,14,10,0,0,0,0,4,0
250056552001,1178,1131,9,2,8,0,16,12,1159,1124,8,2,7,0,8,10,19,7,1,0,1,0,8,2
250056552002,1074,1024,10,5,8,1,12,14,1058,1015,7,5,8,1,8,14,16,9,3,0,0,0,4,0
250056552003,720,675,12,1,3,1,11,17,696,662,12,1,3,1,3,14,24,13,0,0,0,0,8,3
250056552004,735,707,8,2,8,0,3,7,729,701,8,2,8,0,3,7,6,6,0,0,0,0,0,0
250056552005,708,648,13,1,20,2,6,18,700,644,13,1,20,2,2,18,8,4,0,0,0,0,4,0
250056553001,1421,1372,14,0,7,0,18,10,1413,1366,14,0,7,0,16,10,8,6,0,0,0,0,2,0
250056553002,871,839,9,2,7,0,8,6,850,820,8,2,7,0,7,6,21,19,1,0,0,0,1,0
250056553003,1025,983,7,1,13,0,9,12,1014,976,7,1,13,0,7,10,11,7,0,0,0,0,2,2
250056554001,1329,1283,3,2,14,0,7,20,1317,1274,3,2,14,0,5,19,12,9,0,0,0,0,2,1
250056554002,955,924,6,0,7,0,10,8,949,919,6,0,7,0,9,8,6,5,0,0,0,0,1,0
250056554003,780,745,6,0,10,0,5,14,773,740,6,0,10,0,4,13,7,5,0,0,0,0,1,1
250056554004,852,828,3,3,7,0,5,6,844,821,3,3,6,0,5,6,8,7,0,0,1,0,0,0
250059855001,5506,4834,336,7,103,2,94,130,5342,4750,316,7,101,2,49,117,164,84,20,0,2,0,45,13
250059856001,5205,4864,134,2,76,1,64,64,5056,4774,128,1,75,0,23,55,149,90,6,1,1,1,41,9
250056112012,2177,2089,18,0,30,0,2,38,2145,2066,17,0,30,0,0,32,32,23,1,0,0,0,2,6
250056112021,2887,2745,25,4,56,9,5,43,2828,2703,22,1,56,3,2,41,59,42,3,3,0,6,3,2
250056112022,1890,1762,46,3,33,0,14,32,1857,1742,45,3,33,0,5,29,33,20,1,0,0,0,9,3
250056112023,1619,1542,25,2,17,0,10,23,1595,1531,22,1,17,0,6,18,24,11,3,1,0,0,4,5
250056121001,1048,975,29,2,28,0,6,8,1037,970,28,2,28,0,2,7,11,5,1,0,0,0,4,1
250056121002,2410,2285,41,1,45,0,10,28,2374,2259,41,1,39,0,7,27,36,26,0,0,6,0,3,1
250056121003,1080,1025,15,0,13,0,13,14,1057,1018,15,0,13,0,7,4,23,7,0,0,0,0,6,10
250056122001,2442,2199,87,11,38,0,29,78,2404,2181,87,11,37,0,14,74,38,18,0,0,1,0,15,4
250056122002,1226,1157,22,1,26,0,13,7,1208,1146,22,0,26,0,7,7,18,11,0,1,0,0,6,0
250056122003,2997,2838,67,1,38,0,21,32,2949,2805,67,1,37,0,12,27,48,33,0,0,1,0,9,5
250056122004,2180,1994,89,11,29,0,11,46,2107,1940,84,8,29,0,9,37,73,54,5,3,0,0,2,9
250056131001,1768,1591,58,1,29,0,40,49,1711,1565,54,0,29,0,24,39,57,26,4,1,0,0,16,10
250056131002,1805,1658,45,3,19,0,43,37,1759,1639,43,3,19,0,24,31,46,19,2,0,0,0,19,6
250056131003,1539,1460,30,6,16,0,7,20,1520,1446,30,6,16,0,5,17,19,14,0,0,0,0,2,3
250056131004,1215,1140,14,1,10,2,25,23,1182,1125,13,1,10,2,11,20,33,15,1,0,0,0,14,3
250056133001,1535,1437,26,5,14,0,15,38,1498,1427,24,2,14,0,3,28,37,10,2,3,0,0,12,10
250056133002,2006,1861,50,8,9,2,35,41,1947,1826,48,8,6,2,26,31,59,35,2,0,3,0,9,10
250056133003,1757,1667,38,1,10,3,16,22,1733,1655,37,0,10,3,9,19,24,12,1,1,0,0,7,3
250056133004,1903,1829,30,0,8,0,22,14,1854,1789,27,0,8,0,16,14,49,40,3,0,0,0,6,0
250056134001,2154,1997,43,3,30,0,33,48,2110,1968,41,3,30,0,23,45,44,29,2,0,0,0,10,3
250056134002,1658,1295,155,12,14,0,74,108,1413,1180,121,4,14,0,20,74,245,115,34,8,0,0,54,34
250056136001,2059,1777,107,4,3,0,72,96,1941,1718,99,4,3,0,43,74,118,59,8,0,0,0,29,22
250056136002,1712,1456,110,6,6,1,58,75,1573,1382,100,5,6,1,25,54,139,74,10,1,0,0,33,21
250056137001,2453,2194,101,0,27,0,68,63,2370,2155,97,0,27,0,34,57,83,39,4,0,0,0,34,6
250056137002,1916,1622,114,4,12,0,70,94,1776,1557,105,1,11,0,23,79,140,65,9,3,1,0,47,15
250056138001,662,526,54,2,17,1,30,32,623,505,54,2,15,1,15,31,39,21,0,0,2,0,15,1
250056138002,1750,1360,142,18,25,1,90,114,1607,1299,130,17,22,0,49,90,143,61,12,1,3,1,41,24
250056138003,946,742,66,16,9,0,75,38,842,689,65,8,9,0,39,32,104,53,1,8,0,0,36,6
250056138004,1161,934,98,3,3,1,74,48,1027,869,91,3,3,1,28,32,134,65,7,0,0,0,46,16
250056139011,1332,1055,115,5,6,0,85,66,1213,1004,92,5,6,0,56,50,119,51,23,0,0,0,29,16
250056139012,1469,1211,123,3,3,0,80,49,1350,1150,116,2,3,0,36,43,119,61,7,1,0,0,44,6
250056139021,1328,1221,54,6,1,0,33,13,1278,1192,49,6,1,0,20,10,50,29,5,0,0,0,13,3
250056139022,1915,1669,79,7,13,4,69,74,1796,1608,73,7,12,0,33,63,119,61,6,0,1,4,36,11
250056139023,1508,1396,31,1,16,0,36,28,1478,1378,30,1,16,0,26,27,30,18,1,0,0,0,10,1
250056140001,2073,1428,198,4,24,1,242,176,1665,1274,158,2,22,1,78,130,408,154,40,2,2,0,164,46
250056140002,2399,2007,146,7,32,0,99,108,2257,1947,133,7,32,0,54,84,142,60,13,0,0,0,45,24
250056141011,2888,2533,149,2,68,0,32,104,2817,2491,146,0,68,0,22,90,71,42,3,2,0,0,10,14
250056141012,1796,1522,126,2,9,0,64,73,1692,1466,116,2,9,0,32,67,104,56,10,0,0,0,32,6
250056141013,2149,1708,224,6,44,7,68,92,1986,1619,202,4,42,6,35,78,163,89,22,2,2,1,33,14
250056141021,2442,2239,88,3,32,0,35,45,2347,2182,83,3,32,0,15,32,95,57,5,0,0,0,20,13
250056141022,2466,2223,122,2,23,2,45,49,2384,2165,116,1,23,1,35,43,82,58,6,1,0,1,10,6
250056141023,2110,1984,37,1,28,0,15,45,2067,1951,36,1,28,0,8,43,43,33,1,0,0,0,7,2
250056151001,1095,1074,6,0,5,0,0,10,1091,1070,6,0,5,0,0,10,4,4,0,0,0,0,0,0
250056151002,1487,1442,6,4,9,0,8,18,1451,1419,6,4,7,0,2,13,36,23,0,0,2,0,6,5
250056151003,1423,1378,15,1,9,0,2,18,1404,1360,15,1,9,0,1,18,19,18,0,0,0,0,1,0
250056151004,925,902,10,0,3,0,1,9,915,898,10,0,3,0,1,3,10,4,0,0,0,0,0,6
